Text,Title 
 سرپرست مرکز ارزیابی موسسات و شرکت‌های دانش‌بنیان گفت: بازاریابی تخصصی یکی از چالش‌های صادرات شرکت‌های دانش بنیان است و بسیاری از بازاریاب‌های جنرال توجهی به…  ,education
 رییس پارک فناوری پردیس از صادرات محصولات دانش بنیان و فناورانه این پارک به ۲۰ کشور خبر داد.  ,education
 معاون علمی و فناوری رییس جمهور با اشاره به در دست بررسی بودن طرح جهش تولید دانش بنیان گفت: در صورت تایید، این قانون نقشه راه ۱۰ تا ۱۵ ساله فناوری کشور است.  ,education
 رئیس دانشگاه آزاد اسلامی با تاکید بر اینکه باید همه توان دانشگاه به صورت هم‌افزا برای برگزاری رویداد «عصر امید» به خط شود، گفت: ارزیابی مدیران این دانشگاه…  ,education
 اعضای شورای‌عالی انقلاب فرهنگی فصل دوم سند تحول این شورا را که مربوط به چگونگی مناسبات و تعاملات با سایر قوا بود بررسی کرده و به تصویب رساندند.  ,education
 دبیر اجرایی یازدهمین نمایشگاه بین المللی نوآوری و فناوری اینوتکس ۲۰۲۲ از آغاز به کار نمایشگاه مجازی همزمان با نمایشگاه فیزیکی خبر داد.  ,education
    فارسشیراز-ایرنا-رئیس جهاددانشگاهی کشور با اشاره به اینکه فعالیتهای جهاد دانشگاهی براساس مزیت‌های بومی استانی است گفت: سیاست جهاددانشگاهی این است که همه واحدهای این نهاد در سراسر…  ,education
 معاون علمی و فناوری رییس جمهور گفت: حذف یارانه در بخش کشاورزی خدمت بزرگی به فناوری کشور می‌کند زیرا این یارانه می‌تواند خلاقیت نوآوران را از بین ببرد.  ,education
 روز جهانی «بستنی علمی» با حضور جمعی از نخبگان، پژوهشگران، سفرا و مسوولان کشوری همزمان با سراسر کشور و با برگزاری برنامه‌های متنوع در پارک ملت تهران گرامی داشته…  ,education
 معاون وزیر علوم، تحقیقات و فناوری و رئیس سازمان امور دانشجویان گفت: در دوران کرونا ما با افزایش مسایل آسیب رسان و افت تحصیلی دانشجویان مواجه شدیم؛برخی معتقدند…  ,education
 وزیر علوم، تحقیقات و فناوری گفت: متقاضیان جذب هیات علمی و استخدام اساتید در دانشگاه و در بدو ورود باید یک دوره شبانه‌روزی آموزشی و حداقل سه ماهه بگذرانند و این…  ,education
 تفاهم نامه همکاری بین دانشگاه جامع علمی کاربردی و دانشگاه بلگراد بزرگترین دانشگاه کشور صربستان با هدف همکاری های دوجانبه بین دانشگاه دو کشور به امضا رسید.  ,education
 معاون فناوری و نوآوری وزیر علوم، تحقیقات و فناوری گفت : ۶ هزار و ۷۰۰ شرکت دانش بنیان در کشور موفق به ایجاد اشتغال برای ۳۲۰ هزار نفر شدند.  ,education
 وزیر علوم، تحقیقات و فناوری گفت: به دلیل تعداد زیاد دانش‌آموختگان مقطع دکتری، بورسیه دکتری خارج از کشور نداریم.  ,education
 سرپرست پارک علم و فناوری بخش کشاورزی سازمان تحقیقات، آموزش و ترویج کشاورزی (تات) کشور با اشاره به حمایت از تولید دانش بنیان و اشتغال آفرین در بخش کشاورزی، گفت:…  ,education
 معاون فناوری و نوآوری وزیر علوم، تحقیقات و فناوری گفت: فناوری و اقتصاد دانش بنیان به راحتی وارد صنعت ساختمان‌سازی و عُمران کشور نمی‌شود و اقتصاد سنتی هنوز…  ,education
    خوزستان اهواز – ایرنا – یک متخصص مغز و اعصاب گفت: زمان طلایی برای درمان سکته مغزی چند ساعت اول است اما روش مکانیکال ترومبکتومی در ۶ ساعت نیز اثر بخش است.  ,education
 رییس مرکز مالکیت معنوی سازمان ثبت اسناد و املاک کشور گفت: اختراعاتی که تحت عنوان رساله یا مقاله ارائه می‌شود، دیگر قابل ثبت نیست. توصیه می‌کنیم دانشجویان قبل…  ,education
 فرصت مجدد ثبت نام در آزمون دوره تکمیلی تخصصی بالینی (فلوشیپ) ناباروری برای متقاضیان در تارنمای مرکز سنجش آموزش پزشکی کشور فراهم شد.  ,education
    قزوینقزوین-ایرنا- رییس دانشگاه بین المللی امام خمینی (ره) گفت: دانشگاه امام(ره) که نام مبارک بنیانگذار کبیر انقلاب مزین است باید با برنامه ریزی مناسب و تلاش استادان و دانشجویان…  ,education
 وزیر علوم، تحقیقات و فناوری امروز با حضور در سازمان سنجش آموزش کشور در مشکین‌دشت کرج از بخش‌های قرنطینه چاپ و قرائت پاسخنامه این سازمان بازدید کرد.  ,education
 وزیر علوم، تحقیقات و فناوری از برگزیدگان بیست و ششمین المپیاد علمی دانشجویی کشور تقدیر کرد.  ,education
 وزیر علوم، تحقیقات و فناوری گفت: برگزیدگان المپیادها باید برای علمی تر شدن تلاش کنند؛ هر کشوری که برای علم و فناوری سرمایه گذاری کند، دست برنده دارد؛ چرا که…  ,education
 رییس پارک ملی علوم و فناوری‌های نرم و صنایع فرهنگی، از آغاز به کار پیشخوان مالکیت فکری خبر داد و گفت: این پیشخوان پاسخی به نگرانی جوانان برای ثبت ایده‌ها است.  ,education
 رییس سازمان سنجش آموزش کشور گفت: در بیست و ششمین المپیاد علمی دانشجویی کشور، دانشجویان دانشگاه شریف ۱۹ مدال طلا را از آن خود کردند.  ,education
 دبیر شورای عالی انقلاب فرهنگی گفت: حسب مطالعات صورت گرفته، بیش از ۹۲ درصد مردم ایران اظهار می‌کنند که به زیارت حضرت رضا علیه السلام مشرف شده‌اند. سال گذشته نیز…  ,education
 مشاور پارک ملی علوم و فناوری‌های نرم و صنایع فرهنگی با تاکید بر اینکه بسیاری از شرکت های نوپا به خصوص در حوزه مالکیت فکری با چالش‌های حقوقی مواجه هستند، رفع این…  ,education
 رییس پژوهشگاه مواد و انرژی ایران گفت: منطقه انرژی خورشیدی و بادی با مشارکت بخش خصوصی در پژوهشگاه  مواد و انرژی مستقر در استان البرز راه اندازی می شود.  ,education
 چندی پیش خبری منتشر شد: آمریکا قصد تحریم شرکت چینی «هایک ویژن» و قراردادن آن در فهرست ویژه تحریم‌های خود دارد. این تصمیم احتمالی واشنتگتن، واکنش کارشناسان مختلفی…  ,education
 وزیر علوم ،تحقیقات و فناوری با اشاره به ظرفیت بسیار بالای پژوهشگاه مواد و انرژی ایران مستقر در شهرستان فردیس استان البرز، از وزارتخانه های مختلف خواست از ظرفیت…  ,education
 یازدهمین دوره نمایشگاه بین المللی نوآوری و فناوری (اینوتکس ۲۰۲۲) با حضور ۴۰۰ استارتاپ و شرکت دانش بنیان در پارک فناوری پردیس گشایش یافت.  ,education
 رییس دانشگاه آزاد اسلامی گفت: اگر امروز قدرت دیپلماسی ایران در مذاکره با ابرقدرت‌ها و نظام سلطه در یک فضای هماورد پیگیری می‌شود، به خاطر دستاوردهای علوم هسته‌ای…  ,education
 مدیرکل ارتباطات و امور بین‌الملل پارک فناوری پردیس با اشاره به بازگشت ۳۰ نفر از متخصصان ایرانی مقیم خارج به کشورمان و راه اندازی شرکت های فناور در این مجموعه…  ,education
 رییس پارک علوم و فناوری‌های نرم و صنایع فرهنگی جهاددانشگاهی گفت: در قوانین جاری کشور در مورد مالکیت فکری قانون داریم و دستگاه‌های مختلف مانند وزارت دادگستری،…  ,education
    فناوریتهران-ایرنا - ستاد ویژه توسعه فناوری نانو معاونت علمی و فناوری ریاست جمهوری از انتشار فراخوان جشنواره نانو و رسانه ۱۴۰۱ این معاونت با هدف معرفی برترین آثار رسانه ای در حوزه…  ,education
    فارسشیراز-ایرنا-مدیرکل دفتر مشاوره و سلامت وزارت علوم گفت:لازم است که برنامه‌های مراکز مشاوره دانشگاه‌ها متناسب با زیست‌بوم فرهنگ جامعه ایرانی باشد.  ,education
 معاون پژوهشی و فناوری دانشگاه پیام نور از ثبت نام طرح «دستیار فناوری» ویژه دانشجویان این دانشگاه از اول خردادماه از طریق نشانی اینترنتی www.parkintern.ir خبر…  ,education
 آزمون فوق العاده وکالت مرکز وکلا، کارشناسان رسمی و مشاوران خانواده قوه قضاییه در نوبت صبح جمعه ۲۳ اردیبهشت ماه برگزار می‌شود.  ,education
 رییس سازمان سنجش آموزش کشور با تشریح جزئیات برگزاری آزمون کارشناسی ارشد سال ۱۴۰۱ تأکید کرد: مغایرت معدل اظهارشده توسط داوطلب با معدل مندرج در مدرک کارشناسی…  ,education
 بررسی‌های علمی در حوزه سیاست‌گذاری ایران نشان می‌دهد که سیاست‌گذاری اجتماعی پیش زمینه اصلی کاهش آسیب‌های اجتماعی و مقابله با بازتولید نابرابری در ایران است.  ,education
    دانشگاه‌هاتهران-ایرنا- رییس دانشگاه علامه طباطبایی گفت: در تعاملات بین المللی دچار مشکل هستیم و ورود استادان خارجی با روادید گردشگری راحت‌تر از روادید دانشگاهی است.  ,education
 رییس دانشگاه تهران گفت: دنبال این هستیم که بسته تحول آموزش کارآفرینانه در تابستان نهایی و دستورالعمل‌ها و آیین نامه‌های آن تدوین شود تا از مهرماه یعنی شروع سال…  ,education
 وزیر امور خارجه با تأکید بر وجود ارتباط میان جامعه دانشگاه و دستگاه دیپلماسی گفت: حتما در وزارت امور خارجه یک دستیار علم و فناوری از بین دانشگاهیان منصوب خواهیم…  ,education
 معاون علمی رییس جمهوری گفت: تاکنون سه هزار نفر از دانشجویان ایرانی مقیم کشورهای خارجی که ۴۵۰ نفر از آنها در دانشگاه‌های برتر دنیا درس خوانده اند، به کشور بازگشته…  ,education
 وزیر علوم، تحقیقات و فناوری گفت: دیپلماسی علمی بدون مرجعیت علمی مقدور نیست و باید به شاخص های رتبه بندی در مجامع جهانی توجه کرد.  ,education
 معاون پژوهشی وزیر علوم، تحقیقات و فناوری گفت: ایران به‌ دلیل عدم پرداخت حق عضویت در معرض اخراج از سازمان‌های بین‌المللی همچون سرن، سزامی و توآس است که با دانشمندان…  ,education
 سرپرست معاونت فرهنگی سازمان جهاد دانشگاهی با اشاره به ارسال ۵۰۰ پرونده به دبیرخانه برگزاری یازدهمین آیین اعطای تندیس ملی فداکاری، از انتخاب ۵۲ دانشجو و گروه…  ,education
 یک شرکت دانش بنیان موفق به ساخت شبیه‌ساز وسایل نقلیه سبک، هلیکوپتر و هواپیما شد و با این دستاورد هنرجویان رانندگی می‌توانند در مواقع مواجهه با رخدادهای ناگهانی…  ,education
 رییس دانشگاه شهید بهشتی با تاکید بر اینکه در روزگاری که شاهد تغییرات در همه حوزه های دانشی هستیم، باید با تغییر پارادیم جهانی، قوانین را اصلاح کنیم، پیشنهاد…  ,education
 رییس پژوهشکده مطالعات بنیادین علم و فناوری دانشگاه شهید بهشتی گفت: کشورهای اروپایی با اعمال تحریم خود را از ظرفیت‌های علمی و فرهنگی کشورها از جمله ایران محروم…  ,education
 همکاری مشترک دو شرکت فناور برای توسعه نسل بعدی لایه‌های حاوی نقاط کوانتومی به‌منظور استفاده در پنجره‌های تولیدکننده برق کلید خورد.  ,education
 وزیر علوم، تحقیقات و فناوری با تاکید بر رویکرد حمایتی وزارت علوم برای پشتیبانی از شرکت‌های دانش بنیان به منظور تجاری‌سازی محصولات خود، گفت: شرایط به گونه ای…  ,education
 مطالعه گروهی از دانشمندان چینی نشان می‌دهد خاک کره ماه با داشتن ترکیبات فعال می‌تواند دی اکسید کربن را به اکسیژن و سوخت تبدیل کند، آنها اکنون در حال بررسی این…  ,education
 رییس مرکز تحقیقات ارتقای ایمنی و پیشگیری از مصدومیت‌های دانشگاه علوم پزشکی شهید بهشتی تبعات ناشی از حوادث را برای جامعه بسیار گران توصیف کرد و گفت: بین ۱۰ تا…  ,education
 تفاهم‌نامه همکاری میان بنیاد ملی نخبگان و پارک فناوری نفت‌ و گاز به منظور حل مسائل صنعت نفت با نقش‌آفرینی نخبگان به امضا رسید.  ,education
 وزیر علوم، ‌تحقیقات و فناوری گفت: دانشگاه باید محور حرکت و مدار جامعه باشد، اگر می خواهیم نقش دانشگاه‌ها در جامعه پررنگ باشد باید ابزار و وسایل آن را مهیا…  ,education
 مرکز راهبردی فناوری‌های همگرا با همکاری صندوق نوآوری و شکوفایی با انتشار فراخوانی از ایده‌های فناورانه در حوزه فناوری‌های همگرا حمایت می کند.  ,education
 معاون آموزشی دانشگاه تهران گفت: باید از رشته های سنتی و رشته هایی که خیلی مورد نیاز جامعه نیست فاصله بگیریم و به سمت نیازهای فوری تر و لازم تر برویم. در این…  ,education
    فارسشیراز-ایرنا-لزوم دستیابی همه بازیگران عرصه اقتصاد اعم از سرمایه‌گذاران و مدیران تا نیروهای خدماتی شرکت‌ها و مصرف‌کنندگان نهایی محصولات به فهم مشترک از مفهوم شرکت‌های دانش‌بنیان…  ,education
 رییس پارک علم و فناوری قزوین با تاکید بر اینکه مشکل مهم پارک‌ها بازار آنها است، گفت:سفارتخانه ها و وزارت امور خارجه با توجه به جایگاهی که دارند، می‌توانند بازارهای…  ,education
 معاون دانشجویان داخل در سازمان امور دانشجویان، گفت: مجلس شورای اسلامی در بودجه امسال به ازای هر پرس غذا ۲۰ هزار تومان تعیین کرده است؛ به عبارت دیگر، به ازای…  ,education
    دانشگاه‌هاتهران-ایرنا- رییس دانشگاه علم و فرهنگ گفت: کنفرانس وب پژوهی موفق شد در هفت سال گذشته اندکس‌های ISC و SID وزارت علوم را اخذ کند و مورد حمایت پایگاه بین‌المللی انستیتو مهندسان…  ,education
    فناوریتهران-ایرنا- شرکت کنندگان در همایش تخصصی صنعت خودرو و چالش های کارآفرینی توسعه صنعتی ایران پیوند صنعت و دانشگاه در صنایع خودروسازی در زمینه ایجاد بستر کارآفرینی، سرمایه گذاری…  ,education
 معاون علمی و فناوری رییس جمهور گفت: ایده‌های دانش بنیانی در دانشگاه‌های کشور در حال شکل گیری است و این نوع فعالیت‌ها بسیار ارزشمند است.  ,education
 معاونت فناوری و نوآوری وزارت علوم، تحقیقات و فناوری با طرح‌های مختلفی از جمله طرح گرنت فناوری، تشکیل سامانه نظام ایده‌ها و نیازها (نان) و تشریح الگوهای موفق…  ,education
 مدیر کل دفتر برنامه ریزی و سیاست گذاری امور پژوهشی وزارت علوم، تحقیقات و فناوری با تاکید بر توسعه کمی و کیفی نشریات گفت: وزارت علوم در سال ۹۹، مبلغ ۵ میلیارد…  ,education
 فاز دوم مرکز نوآوری دانشگاه خواجه نصیرالدین طوسی با حضور سورنا ستاری معاون علمی و فناوری رییس جمهور راه‌اندازی شد.  ,education
 استاندار کرمانشاه با اشاره به نگاه ویژه دولت سیزدهم به نقش و جایگاه مراکز علمی در تحقق توسعه پایدار و رفع مشکلات جامعه از جمله بیکاری و ایجاد اشتغال، گفت:…  ,education
 مدیر گروه پیشگیری و مبارزه با بیماری‌های معاونت بهداشتی دانشگاه علوم پزشکی شهید بهشتی ازآغاز اجرای مرحله اول طرح تکمیلی واکسن خوراکی فلج اطفال در تهران خبر داد…  ,education
 فراخوان جذب هیأت علمی دانشگاه‌ها و مراکز آموزش عالی که قرار بود از امروز - ۱۸ اردیبهشت ماه - آغاز شود، به تعویق افتاد.  ,education
    فناوریتهران-ایرنا- تفاهم‌نامه همکاری جهاد دانشگاهی با نیروی دریایی ارتش جمهوری اسلامی با هدف تقویت و توسعه همکاری‌های علمی، آموزشی، کارآفرینی، اشتغال و پژوهشی به امضای رییس جهاد…  ,education
 رئیس جهاد دانشگاهی استان مرکزی گفت: فعالیت مرکز آموزش علمی کاربردی شهرستان ساوه در چند سال گذشته کم‌رنگ بوده که تقویت این مرکز با هدف توسعه آموزش عالی در دستور…  ,education
 رییس دانشگاه علوم پزشکی تهران میانگین میزان تحرک روزانه تهرانی‌ها را حدود ۱۵ دقیقه عنوان کرد و گفت: اگر این میزان به یک ساعت افزایش یابد بسیاری از مشکلات سلامتی…  ,education
 مدیرعامل بنیاد برکت با اشاره به تفاهم‌نامه میان این بنیاد و معاونت آب و خاک وزارت جهاد کشاورزی، گفت: بر اساس این تفاهم‌نامه ۶۰۰ رشته قنات در مناطق محروم و روستایی…  ,education
 وزیر علوم، تحقیقات و فناوری گفت: در بحث علم، فناوری و نوآوری تعهداتی در برنامه های توسعه کشور وجود داشته که تحقق پیدا نکرده است. آن درصد از درآمد ناخالص ملی…  ,education
 فرمانده نیروی دریایی ارتش جمهوری اسلامی ایران با اشاره به استقرار دائم نیروی دریایی ارتش در عمق بیش از ۲ هزار کیلومتری آب‌های آزاد گفت: جهت توسعه سواحل مکران…  ,education
 قائم‌مقام معاون فرهنگی اجتماعی وزارت علوم، تحقیقات و فناوری از برگزاری حضوری حضوری سی‌وششمین جشنواره ملی قرآن و عترت دانشجویان خبر داد و گفت: این رقابت‌ها در…  ,education
 معاون پژوهش وزارت علوم، تحقیقات و فناوری با تاکید بر پیوستگی نظام نوآوری از پژوهش‌های بنیادین تا کاربردی گفت: باید ضریب تجاری‌سازی مقالات را در کشور بالا ببریم…  ,education
 سخنگوی سازمان سنجش آموزش کشور از اعلام نتیجه نهمین آزمون استخدامی رشته‌های شغلی آموزش و پرورش در دهه سوم خردادماه خبر داد.  ,education
 وزیر علوم، تحقیقات و فناوری با بیان اینکه ۳۵ درصد تولیدات علمی ایران با مشارکت بین‌المللی است گفت: دانشگاه هایی که مشارکت علمی بین المللی آنها بیشتر است، در…  ,education
 شرکت نوواواکس (Novavax) مطالعه روی تقویت کننده واکسن کووید-۱۹ را در نوجوانان آغاز کرده است، این مطالعه در فاز سوم کارآزمایی بالینی با عنوان PREVENT-۱۹ انجام…  ,education
 فناوران در یزد با ترکیب عصاره صمغ آنغوزه و نانوذرات اکسید روی، ضدعفونی‌کننده‌ای برای مصارف دامی تولید کردند.  ,education
 صنعت خودروسازی ایران از مشکلات متعدد رنج می‌برد و طی دهه‌های گذشته آسیب‌های فراوانی دیده است؛ صنعتی با روش‌های منسوخ که نیازمند بازنگری و هدایت به سمت رویکردهای…  ,education
 رییس اداره امور خوابگاه‌های دانشگاه صنعتی امیرکبیر با اشاره به اینکه منشاء اصلی آتش سوزی شب گذشته خوابگاه دانشجویی دانشگاه امیرکبیر واقع در خیابان کریم خان زند…  ,education
 رییس دانشگاه تهران تبادل علمی با دانشگاه‌های کشورهای مستقل را از اولویت‌های این دانشگاه در ارتباطات بین‌المللی عنوان کرد و گفت: همه مردم جهان باید عادلانه از…  ,education
 وزیر علوم، تحقیقات و فناوری گفت: یکی از این آرزوها تاسیس پارک علم و فناوری بین المللی ایران است که با رایزنی‌های انجام شده، مقدمات آن مهیا شده است. این پارک…  ,education
 رییس جدید سازمان پژوهش‌های علمی و صنعتی ایران استفاده از فناوری‌های نوین را از برنامه های خود در دوره مدیریت جدید در این سازمان اعلام کرد و گفت: تنها راه گریز…  ,education
 رییس پارک علم و فناوری گیلان فضای استقرار شرکت‌های دانش بنیان را مشکل اساسی توسیعه این شرکت ها در استان عنوان کرد و گفت: این شرکت ها برای گسترش فعالیت خود نیازمند…  ,education
 سرپرست مدیریت خدمات درمانی و تعالی بالینی و بیمارستانی معاونت درمان دانشگاه علوم پزشکی شهید بهشتی از خدمات رسانی به ۴۸ هزار بیمار مبتلا به بیماری‌های خاص و…  ,education
 رییس صندوق رفاه دانشجویان وزارت علوم، تحقیقات و فناوری از برگزاری هفته خوابگاه‌های دانشجویی در روزهای ۲۴ تا ۳۰ اردیبهشت ماه با شعار «خوابگاه‌های دانشجویی، مشارکت…  ,education
    فارسشیراز-ایرنا-مشاور استاندار فارس در امور فناوری و شرکت های دانش‌بنیان گفت: رسانه‌ها نباید به اخبار یا برنامه‌های سطحی در زمینه دانش‌بنیان اکتفا کنند بلکه بایستی پیش از هر…  ,education
" ۱۴۰۱ سالی که از سوی رهبر معظم انقلاب به عنوان ""تولید، دانش بنیان و اشتغال آفرین"" نام‌گذاری شده فرصتی برای شرکت‌های فناور است تا با حمایت و مانع زدایی قانونی…  ",education
 سخنگوی وزارت علوم، تحقیقات و فناوری گفت: زمینه آزادی بیان در دانشگاه‌ها فراهم است و بر اساس آن دانشجویان در دانشگاه‌ها و در تشکل‌های دانشجویی تمرین کار سیاسی…  ,education
 معاون اداری، مالی و مدیریت منابع وزیر علوم، تحقیقات و فناوری گفت: در دولت سیزدهم مقرر شد به دلیل تکمیل پروژه‌های روی زمین مانده، کلنگ پروژه جدیدی در دانشگاه‌های…  ,education
 مطالعه‌ تازه‌منتشرشده از پژوهشگران آمریکایی بر اساس داده‌های آخرین نسل از مدل‌های سیستم زمینی نشان می‌دهد بیشتر اقیانوس‌ها در جهان به طور مرتب در حال افول حافظه…  ,education
 معاون آموزش حوزه‌های علمیه از تمدید مهلت ثبت‌نام متقاضیان ورود به حوزه‌های علمیه خبر داد و گفت: این مهلت از ۱۵ الی ۳۱ اردیبهشت سال جاری می‌باشد.  ,education
 معاون حقوقی و امور مجلس وزیر علوم ، تحقیقات و فناوری بر ضرورت جذب دانشجویان خارجی از سوی دانشگاه‌های کشور تاکید کرد و گفت : گسترش دیپلماسی علمی برای معرفی…  ,education
 یک شرکت دانش بنیان ایرانی موفق به تولید انواع ماشین‌های برداشت محصولات غده ای از جمله سیب‌زمینی در مدل‌های مختلف شده است.  ,education
 وزیر فرهنگ و ارشاد اسلامی با اشاره به تضعیف دوگانگی ایرانیت و اسلامیت در جامعه امروز، تاکید کرد: امروز به مدد و تلاش افرادی همچون شهید مطهری این دو به هویت نزدیک…  ,education
 حوزه نوآوری و فناوری با پیشنهاد وزیر علوم، تحقیقات و فناوری به محورهای قابل پذیرش در سی و ششمین جشنواره بین المللی خوارزمی اضافه شد.  ,education
 دبیر یازدهمین نمایشگاه بین‌المللی نوآوری وفناوری اینوتکس ۲۰۲۲ «INOTEX ۲۰۲۲» گفت: ثبت نام بازدیدکنندگان نمایشگاه از امروز شنبه ۱۷ اردیبهشت ماه آغاز شد.  ,education
 مدیر شرکت فضایی اسپیس‌ایکس گفت: آرزوی فضانوردان برای پا گذاشتن روی کره مریخ به احتمال زیاد پیش از پایان دهه جاری میلادی محقق می‌شود و سفر بشر به کره ماه زودتر…  ,education
 یک شرکت فناور با دریافت تسهیلات سرمایه در گردش از صندوق پژوهش و فناوری سلامت ثامن و تامین بخشی از هزینه‌ها، موفق به تولید سیستم احضار پرستار گویا هوشمند مناسب…  ,education
 دبیر اجرایی همایش تاریخ، فرهنگ و تمدن خلیج فارس گفت:  محورهای همایش بین المللی خلیج فارس به دنبال نشان دادن سابقه تاریخی تعامل و همزیستی ملل است و مقاله‌های…  ,education
    خوزستان اهواز – ایرنا - کارشناس گروه بهبود تغذیه جامعه مرکز بهداشت خوزستان با بیان اینکه رژیم غذایی خاصی برای درمان حمله حاد آسم وجود ندارد گفت: داشتن رژیم غذایی سالم و مناسب، بخش…  ,education
    پژوهش‌های پزشکیتهران-ایرنا- مدیرنظارت برامور آزمایشگاه‌های دانشگاه علوم پزشکی شهید بهشتی ازاجرای برنامه جهانی نظام مراقبت‌های میکروبی در مراکز درمانی منتخب وزارت بهداشت در تهران خبرداد و…  ,education
 مدیر اجرایی بنیاد مصطفی(ص) از برگزاری پنجمین دوره جایزه دو سالانه مصطفی (ص) در مهرماه سال ۱۴۰۲ خبر داد.  ,education
 عضو هیات علمی دانشکده علوم ریاضی و کامپیوتر دانشگاه خوارزمی با اشاره به کاهش رغبت دانش آموزان به رشته های ریاضی در دانشگاه ها، گفت: سیستم آموزشی در سال های آخر…  ,education
 سرپرست دانشگاه بیرجند گفت: نام‌های متعددی از روستاهای خراسان جنوبی وجود دارد که هنوز رمزگشایی خاصی از حوزه معنایی آنها نشده است و باید فعالان فرهنگی به این…  ,education
    پژوهش‌های دانشگاهیتهران-ایرنا- پژوهشگران دانشگاه تهران برای نخستین بار موفق به طراحی و ساخت سیستم ثبت موقعیت چشم شدند، این دستگاه که در مرحله تجاری سازی است جایگاه چشم و اندازه مردمک را با…  ,education
 رییس دومین دوره رقابت علمی کنز از رقابت ۲۰ ایده فناورانه جهان اسلام در اختتامیه این رویداد خبر داد.  ,education
وزیر علوم، تحقیقات و فناوری با تأکید بر اینکه تابع تصمیمات ستاد ملی مقابله با کرونا هستیم، گفت: در صورتی که شرایط در بازه زمانی برگزاری امتحانات مانند شرایط فعلی…  ,education
    پژوهش‌های دانشگاهیتهران-ایرنا- محققان دانشگاه صنعتی امیرکبیر با روش نشر آوایی، خرابی ضربه در سازه‌های کامپوزیتی را به صورت تجربی و عددی ارزیابی کردند.  ,education
 آزمون مرحله غیرمتمرکز المپیاد علمی دانشجویی روز جمعه ۲۳ اردیبهشت سال ۱۴۰۱ با نظارت سازمان سنجش آموزش کشور توسط دانشگاه‌های مربوطه در مناطق ۱۰ گانه برگزار می‌شود.  ,education
" سرپرست اداره کل فرهنگ و ارشاد اسلامی خراسان جنوبی گفت: به منظور پاسداشت خدمات فرهنگی و علمی دکتر ""محمدمهدی ناصح"" یادنامه‌ای آماده و پاییز امسال رونمایی خواهد…  ",education
 فرصت رفع نقص مدارک برای داوطلبان چهل و نهمین دوره آزمون دستیاری پزشکی از امروز - شنبه - در درگاه مرکز سنجش آموزش پزشکی آغاز شد.  ,education
 معاون آموزشی دانشگاه علوم پزشکی تهران با تاکید بر اینکه درچهارچوب موازین قانونی سعی داریم مشکلات حقوقی اساتید کمتر شود، گفت: قدمت و جایگاه این دانشگاه مرهون…  ,education
 مدیرعامل بانک خون بندناف رویان از آغاز تزریق نوبت دوم و سوم سلول‌های بنیادی بند ناف به کودکان مبتلا به فلج مغزی در طرحی تحقیقاتی خبر داد.  ,education
    پژوهش‌های دانشگاهیتهران-ایرنا- محققان دانشگاه تهران با اجرای طرحی برای صفر شدن باقیمانده سموم و کود شیمیایی در محصولات باغی کشاورزی در گام اول موفق به تولید سیب سالم بدون باقیمانده سم و کود…  ,education
    پژوهش‌های پزشکیتهران-ایرنا- عضو هیات‌علمی دانشگاه علوم پزشکی شهید بهشتی، آسم را قابل کنترل عنوان کرد و گفت: حدود ۱۲ درصد ایرانیان به آن مبتلا هستند.  ,education
    پژوهش‌های دانشگاهیتهران-ایرنا- جمعی از محققین دانشگاه صنعتی شریف موفق به طراحی نرم افزاری با عنوان «اتوماسیون کلیه فرآیندهای مامورین برق (SEO) » شدند که این طرح منجر به صرفه‌جویی سالانه هزار…  ,education
 مدیرعامل یک شرکت دانش بنیان معتقد است: ارتباط گرفتن شرکت‌های دانش بنیان و بخش خصوصی با سازمان های دولتی برای عرضه محصول بومی سازی شده بسیار دشوار است و اگر حمایت…  ,education
 رییس پارک علم و فناوری خلیج فارس (بوشهر) درباره چالش های پیش روی شرکت های دانش بنیان گفت: جامعه و حتی بعضی از مسوولان با واژه دانش بنیان، شرکت‌های دانش بنیان…  ,education
 معاون فرهنگی و دانشجویی وزیر بهداشت، درمان و آموزش پزشکی گفت: مبنای اصلاح آیین نامه شورای صنفی دانشجویان و دستیاران بر اساس اصل انطباق با قوانین بالادستی است.…  ,education
 رییس دانشگاه خوارزمی با تاکید بر اینکه مهمترین مشکل دانشگاه ها عدم بهره‌مندی عدالت‌وار از بودجه است، گفت: بودجه‌ای که انتظار می‌رود برای رشد و توسعه دانشگاه‌ها…  ,education
    سنجش و آزمونتهران-ایرنا- وزیر آموزش و پرورش گفت: در نهمین آزمون استخدامی ویژه رشته‌های شغلی آموزش و پرورش، بیشترین آمار استخدام به معلمان مقطع ابتدایی اختصاص دارد.  ,education
    سنجش و آزمونتهران-ایرنا- سرپرست معاونت امور آزمون‌های سازمان سنجش آموزش کشور از استخدام بیش از ۳۴ هزار نفر در آزمون استخدامی آموزش و پرورش خبر داد.  ,education
    سنجش و آزمونتهران-ایرنا- کارت ورود به جلسه چهل و نهمین آزمون پذیرش دستیار تخصصی از روز سه‌شنبه ۲۰ اردیبهشت ماه در درگاه الکترونیکی مرکز سنجش آموزش پزشکی توزیع می‌شود.  ,education
    وزارت عتفتهران-ایرنا- فراخوان جذب هیأت علمی دانشگاه‌ها و مراکز آموزش عالی به منظور ثبت‌نام متقاضیان از روز یکشنبه ۱۸ اردیبهشت ماه در درگاه الکترونیکی مرکز جذب وزارت علوم، تحقیقات و…  ,education
